,Hashtag,Username,Date,Tweet,retweet,Word_count,Key_word_count,Sentiment,RelateHashtag,Followers_count,tweet link
285,#Liverpool,RolandTameling,2022-05-01 11:43:44,liverpool john lennon style this replica of his psychedelic phantom drives fans through the city hugecarguy liverpool classiccar,0,52,2,neutral,"['#HUGEcarguy', '#Liverpool', '#Classiccar']",2151,https://twitter.com/twitter/statuses/1520730685983576065
286,#Liverpool,jobs_at_na,2022-05-01 11:41:27,account coordinator jobs liverpool,0,10,1,neutral,"['#jobs', '#Liverpool']",692,https://twitter.com/twitter/statuses/1520730114270576642
287,#Liverpool,96Liverbird,2022-05-01 11:36:56,opinionslfc liverpool standardchartered nike binance jersey 2023,0,19,1,neutral,"['#LFC', '#Liverpool', '#StandardChartered', '#Nike', '#Binance', '#jersey']",2159,https://twitter.com/twitter/statuses/1520728977735921664
288,#Liverpool,Bakchich_,2022-05-01 11:35:17,this is how we do bank holiday weekend at bakchich liverpoolfood liverpoolrestaurant bankholiday bankholidayweekend bakchich loveliverpool whoshungry lebanesecuisine liverpoolfoodie liverpoolfoodblog boldstreet liverpool boldstreet feast,0,70,1,neutral,"['#liverpoolfood', '#liverpoolrestaurant', '#bankholiday', '#bankholidayweekend', '#bakchich', '#loveliverpool', '#whoshungry', '#lebanesecuisine', '#liverpoolfoodie', '#liverpoolfoodblog', '#boldstreet', '#liverpool', '#boldstreet', '#feast']",5161,https://twitter.com/twitter/statuses/1520728562965389316
289,#Liverpool,strikersfooty,2022-05-01 11:34:27,for years it was always the lampard gerrard debate now chelsea amp liverpool fans have reece vs trent whos the better right back chelsea liverpool reecejames trent trentalexanderarnold lampard gerrard premierleague football premiership jamesvstrent,0,100,2,positive,"['#Chelsea', '#Liverpool', '#ReeceJames', '#Trent', '#TrentAlexanderArnold', '#Lampard', '#Gerrard', '#PremierLeague', '#Football', '#Premiership', '#JamesVSTrent']",1,https://twitter.com/twitter/statuses/1520728349819215873
290,#Liverpool,MyWeather_LVC,2022-05-01 11:30:13,liverpool overcast for the hour 10c with cloudy mostly cloudy throughout the day with highs of 10c myweather,0,54,1,positive,"['#Liverpool', '#MyWeather']",177,https://twitter.com/twitter/statuses/1520727288328957953
291,#Liverpool,IndiaLfc,2022-05-01 11:29:40,april done rightliverpoolfc ynwa liverpool,0,13,1,positive,"['#LiverpoolFC', '#YNWA', '#Liverpool']",0,https://twitter.com/twitter/statuses/1520727149766152194
292,#Liverpool,FunktionEvents,2022-05-01 11:29:00,if youre looking for a good pub in liverpool you wont have to search far as weve rounded up the best pubs in liverpool on our blog liverpool liverpoolpubs amp more,1,91,3,positive,"['#Liverpool', '#liverpoolpubs']",1624,https://twitter.com/twitter/statuses/1520726979150061570
293,#Liverpool,AnfieldHome1892,2022-05-01 11:26:57,stat alisson becker is the first goalkeeper in europes top five leagues to reach 20 clean sheets this season bleacher report liverpoolfcfans lfc liverpoolfamily lfc lfcpreseason liverpool livepoolfc lfcworld lfcnews liverpoolfcfanclub lfc lfcfans klopp,0,100,1,positive,"['#liverpoolfcfans', '#lfc', '#liverpoolfamily', '#lfc', '#lfcpreseason', '#liverpool', '#livepoolfc', '#lfcworld', '#lfcnews', '#liverpoolfcfanclub', '#LFC', '#lfcfans', '#klopp']",101,https://twitter.com/twitter/statuses/1520726462470701056
294,#Liverpool,Amuse_Leisure,2022-05-01 11:24:00,looking for amusement hire in the north west look no further we help hospitality venues in liverpool manchester chester and the surrounding areas to boost profitability as a result some have increased profits by 1500 per weeklearn more gt,0,115,1,positive,"['#hospitality', '#Liverpool', '#Manchester', '#Chester']",15,https://twitter.com/twitter/statuses/1520725722968453120
295,#Liverpool,stetraynor84,2022-05-01 11:23:41,liverpool spring 5k under 30 minutes after newcastle away yesterday cant complain thanks to for the denmark shirt channeling my inner merseyraces liverpoolspring5k seftonpark liverpool,0,76,2,neutral,"['#MerseyRaces', '#LiverpoolSpring', '#SeftonPark', '#Liverpool']",948,https://twitter.com/twitter/statuses/1520725641355829249
296,#Liverpool,FlintoffClone,2022-05-01 11:23:32,absolutely disgusting decision regardless of whether that was intentional or not how on earth does it not qualify as reckless or dangerous in the referees eyes also why are var not telling the referee to review it liverpool newcastle premierleague,0,118,1,neutral,"['#VAR', '#Liverpool', '#Newcastle', '#PremierLeague']",5,https://twitter.com/twitter/statuses/1520725603980349443
297,#Liverpool,paulbreenturner,2022-05-01 11:21:33,liking the absolute honestyamp humility of newcastleunited fans after liverpool defeat fantastic team who deserved to win good luck with the quadruple reminds me of in laliga who have the most honest fans ive ever seen premierleague,0,109,1,positive,"['#NewcastleUnited', '#Liverpool', '#LaLiga', '#PremierLeague']",5306,https://twitter.com/twitter/statuses/1520725104367484929
298,#Liverpool,ChatbackT,2022-05-01 11:20:22,well be for our final show of the uk tour on tuesday help us go out with a bang liverpool theatre liverpool royalcamera uktour finalshow fourstar fivestar,3,79,2,neutral,"['#theatre', '#liverpool', '#royalcamera', '#uktour', '#finalshow', '#fourstar', '#fivestar']",535,https://twitter.com/twitter/statuses/1520724807356235777
299,#Liverpool,livlug,2022-05-01 11:19:55,the next liverpool lug meeting will be this weds may 4th star wars day from 7pm in this month sebastian will talk about his adventures with meshed vpn setups linux liverpool opensource,2,96,2,neutral,"['#Linux', '#Liverpool', '#opensource']",97,https://twitter.com/twitter/statuses/1520724694495895553
300,#Liverpool,Chris89Mc,2022-05-01 11:19:39,these want to be us liverpool singing by far the greatest team the world has ever seen while fighting relegation everton chelsea,0,64,1,positive,"['#LIVERPOOL', '#Everton', '#Chelsea']",46,https://twitter.com/twitter/statuses/1520724629043793921
301,#Liverpool,LucyDanser,2022-05-01 11:18:00,well be for our final show of the uk tour on tuesday help us go out with a bang liverpool liverpool theatre newwriting whatson comedydrama,1,73,2,neutral,"['#liverpool', '#theatre', '#newwriting', '#whatson', '#comedydrama']",1307,https://twitter.com/twitter/statuses/1520724212461314048
302,#Liverpool,fudgineejit,2022-05-01 11:11:43,i dont know if i was dreaming but did anyone else hear fireworks going off during the night liverpool,0,55,1,neutral,['#Liverpool'],498,https://twitter.com/twitter/statuses/1520722629157691394
303,#Liverpool,pdroughtimages,2022-05-01 11:09:58,liverpoolwheel at keel wharf waterfront near the convention centre amp jurys inn a couple of things have changed since these were taken architecturalphotography architecturalphotographer commercialphotography architecture merseyside photographer canon canonuk liverpool,1,91,1,positive,"['#Liverpoolwheel', '#architecturalphotography', '#architecturalphotographer', '#commercialphotography', '#architecture', '#merseyside', '#photographer', '#canon', '#canonuk', '#Liverpool']",272,https://twitter.com/twitter/statuses/1520722191112880128
304,#Liverpool,JonVincent1,2022-05-01 11:07:27,unless liverpool win by a point of course liverpool cult,0,28,2,positive,"['#liverpool', '#cult']",415,https://twitter.com/twitter/statuses/1520721558393823232
305,#Liverpool,NotSoSlimBrady1,2022-05-01 11:06:09,my mate saying the invincibles are the best team to ever grace the premier leaguearsenal premierleague liverpool mancity,0,52,1,positive,"['#arsenal', '#PremierLeague', '#Liverpool', '#ManCity']",305,https://twitter.com/twitter/statuses/1520721230038454273
306,#Liverpool,lpoolcouncil,2022-05-01 11:05:08,liverpool is blessed with so many beautiful parks amp greenspaces and in spring nature is putting on a real show be a shame to miss itfor top tips on where to go visit blossomwatch liverpoolparks,6,103,1,positive,"['#Liverpool', '#BlossomWatch', '#LiverpoolParks']",147197,https://twitter.com/twitter/statuses/1520720973414211584
307,#Liverpool,CJW1986,2022-05-01 11:03:28,great time yesterday in liverpool with,0,16,1,positive,['#Liverpool'],1690,https://twitter.com/twitter/statuses/1520720556286484481
308,#Liverpool,hardgraft_uk,2022-05-01 11:02:41,hellosnikkit a bloke walked into a city and knows absolutely nothing about the place for travellers more than tourists travellers guides guide london liverpool york wales,0,76,1,positive,"['#travellers', '#guides', '#guide', '#london', '#liverpool', '#York', '#Wales']",1564,https://twitter.com/twitter/statuses/1520720356079804417
309,#Liverpool,LpoolShoppingP,2022-05-01 11:01:01,today is a good day to book a getaway to italys stunning neapolitan riviera link in bio to see our holidays to the campania regiontui liverpoolshoppingpark lsp liverpool edgelane,0,85,1,positive,"['#tui', '#liverpoolshoppingpark', '#lsp', '#liverpool', '#edgelane']",1026,https://twitter.com/twitter/statuses/1520719939077824512
310,#Liverpool,MyWeather_LVC,2022-05-01 11:00:17,liverpool mostly cloudy for the hour 10c with partly cloudy day mostly cloudy throughout the day with highs of 10c myweather,0,63,1,positive,"['#Liverpool', '#MyWeather']",177,https://twitter.com/twitter/statuses/1520719753370869760
311,#Liverpool,NSports23,2022-05-01 11:00:04,celtics ynwa sung by their fans is miles clear of liverpools celtic liverpool,0,37,1,positive,"['#Celtic', '#Liverpool']",8,https://twitter.com/twitter/statuses/1520719699214057472
312,#Liverpool,gifts_football,2022-05-01 11:00:01,every liverpool fan will want this on this day book full of historical facts amp figuresread more amp order online lfc anfield liverpoolfc footballgifts footballbooks liverpoolhour merseyhour shankley paisley souness dalglish klopp ynwa,0,97,1,positive,"['#Liverpool', '#LFC', '#Anfield', '#LiverpoolFC', '#FootballGifts', '#footballbooks', '#LiverpoolHour', '#MerseyHour', '#Shankley', '#Paisley', '#Souness', '#Dalglish', '#Klopp', '#YNWA']",196,https://twitter.com/twitter/statuses/1520719687990091783
313,#Liverpool,theAlbertDock,2022-05-01 10:56:35,did you know are stocked by many localdesigners illustrators amp ecofriendly brandsshop today for a feel good burst of colour as you browse the many collection of works in store this weekend royalalbertdock liverpool independent shoplocal thenest,2,109,1,positive,"['#localdesigners', '#ecofriendly', '#RoyalAlbertDock', '#Liverpool', '#Independent', '#ShopLocal', '#TheNest']",48017,https://twitter.com/twitter/statuses/1520718820859695104
314,#Liverpool,maditronique,2022-05-01 10:56:27,motorway life is about to become hell yeah liverpool liverpool liverpoolsoundcity liverpoolgigs whatsonliverpool,0,37,2,neutral,"['#liverpool', '#liverpoolsoundcity', '#liverpoolgigs', '#whatsonliverpool']",504,https://twitter.com/twitter/statuses/1520718787292676096
315,#Liverpool,_VJ77,2022-05-01 10:52:51,a little sprint up the m6 with my daughter to surprise the beautiful bridetobe the awesome liverpool band that were playing live in the bar even played a bit of shine take that for her liverpool iloveitupnorth henparty,0,113,2,positive,"['#Liverpool', '#ILoveItUpNorth', '#HenParty']",2477,https://twitter.com/twitter/statuses/1520717882396663809
316,#Liverpool,Studio31Wchapel,2022-05-01 10:51:03,liverpool pub 1980s photography by 35mmfilm blackandwhitephotography documentary,0,24,1,neutral,"['#Liverpool', '#photography', '#blackandwhitephotography', '#Documentary']",994,https://twitter.com/twitter/statuses/1520717430577893378
317,#Liverpool,MRSharnouby,2022-05-01 10:48:13,liverpoolsalahs career story,0,7,0,neutral,['#Liverpool'],204,https://twitter.com/twitter/statuses/1520716715109371905
318,#Liverpool,Brewernumberone,2022-05-01 10:45:40,373 games 229 wins 84 draws 60 losses english league cup premier league uefa champions league uefa super cup fifa club world cupklopps liverpool journey continues brewernumberone epl liverpool,0,85,2,positive,"['#Brewernumberone', '#EPL', '#Liverpool']",217,https://twitter.com/twitter/statuses/1520716077017169920
319,#Liverpool,FindShowsNearMe,2022-05-01 10:45:00,ahead of their forthcoming selftitled debut album honeyglaze have unveiled a series of live shows across the ukireland see them in may 2022 in liverpool london margate leeds dublin manchester amp more,2,94,1,positive,"['#Liverpool', '#London', '#Margate', '#Leeds', '#Dublin', '#Manchester']",4883,https://twitter.com/twitter/statuses/1520715906103463938
320,#Liverpool,Coach2Sport,2022-05-01 10:43:56,juan agreed but if its a tackle vs liverpool its called endangering your opponent got the ball is the laws pre 1970s you would know that if you didnt just follow popular team,1,98,1,positive,['#liverpool'],227,https://twitter.com/twitter/statuses/1520715637873598464
321,#Liverpool,donthamos007,2022-05-01 10:42:37,liverpool dear god abeg let not liverpool win premier league hahaha,0,31,2,positive,['#Liverpool'],106,https://twitter.com/twitter/statuses/1520715307844788224
322,#Liverpool,LivSpekeAirQ,2022-05-01 10:40:06,so 1h above guide 20gm 10mmean airpollution liverpoolnote defra data is max 15m mean,0,44,0,negative,"['#airpollution', '#liverpool', '#DEFRA']",93,https://twitter.com/twitter/statuses/1520714675654176771
323,#Liverpool,David_Traynor,2022-05-01 10:39:17,may events book your tickets now at davidtraynor spirit medium psychic psychicartist coloursofyoursoultour liverpool warrington oswestry lythamstannes leigh widnes kendal haydock llandudno altrincham events whatson,1,73,1,neutral,"['#Davidtraynor', '#Spirit', '#Medium', '#Psychic', '#psychicartist', '#coloursofyoursoultour', '#liverpool', '#warrington', '#Oswestry', '#lythamstannes', '#leigh', '#widnes', '#kendal', '#haydock', '#Llandudno', '#altrincham', '#events', '#whatson']",771,https://twitter.com/twitter/statuses/1520714468971397120
324,#Liverpool,MelodyForyouuu,2022-05-01 10:37:26,the moment mistakes naby keiras goal for sadio mane epl newliv liverpool lfc newcastleunited,0,40,1,neutral,"['#EPL', '#NEWLIV', '#Liverpool', '#LFC', '#NewcastleUnited']",1,https://twitter.com/twitter/statuses/1520714004791971840
325,#Liverpool,tmj_UKL_retail,2022-05-01 10:30:44,can you recommend anyone for this job in liverpool england retail,0,31,1,neutral,"['#Liverpool', '#Retail']",160,https://twitter.com/twitter/statuses/1520712315988897792
326,#Liverpool,HelloSnikkit,2022-05-01 10:30:00,a bloke walked into a city and knows absolutely nothing about the place for travellers more than tourists travellers guides guide london liverpool york wales,0,73,1,positive,"['#travellers', '#guides', '#guide', '#london', '#liverpool', '#York', '#Wales']",13,https://twitter.com/twitter/statuses/1520712132731588608
327,#Liverpool,haikilfc,2022-05-01 10:26:29,everton vs liverpool 1924,0,10,1,neutral,['#LIVERPOOL'],116,https://twitter.com/twitter/statuses/1520711246080843776
328,#Liverpool,HigginsAdam95,2022-05-01 10:22:41,experienced dutch official danny makkelie will take charge of the ucl semifinal second leg between villarreal and liverpool in spain on tuesday evening kickoff 8pm bst liverpool lead 20 from the first leg at anfield with a place in the 28 may final in paris at stake,1,140,2,positive,"['#UCL', '#Villarreal', '#Liverpool']",779,https://twitter.com/twitter/statuses/1520710291780259841
329,#Liverpool,cadoxpresss,2022-05-01 10:21:37,magicmugsize smallprice 3000to order pls send a dm or contact us on whatsapp 2349080002236processing and delivery time is 72hrswizkid zazoo olamide pocolee chiefdaddy2 endsars mosallah arsenal liverpool manutd cristiano shattawale burnaboy covidlagos,1,98,1,negative,"['#Magicmug', '#Wizkid', '#Zazoo', '#Olamide', '#Pocolee', '#ChiefDaddy', '#Endsars', '#Mosallah', '#Arsenal', '#Liverpool', '#Manutd', '#Cristiano', '#Shattawale', '#Burnaboy', '#Covidlagos']",312,https://twitter.com/twitter/statuses/1520710024535937027
330,#Liverpool,Theafricanfood,2022-05-01 10:21:24,good morning tafs army yay happy sunday and welcome to the month of may where grace abounds wishing you all a great time in his presence and enjoy your dayhappysunday welcometomay may theafricanfoodshop africanshopuk luton london liverpool manchester,0,112,1,positive,"['#happysunday', '#welcometomay', '#may', '#theafricanfoodshop', '#africanshopuk', '#luton', '#london', '#liverpool', '#manchester']",137,https://twitter.com/twitter/statuses/1520709966801379330
331,#Liverpool,BlogExhibitions,2022-05-01 10:17:58,new exhibitions this month includetudors in liverpool glyn philpot in chichestertho van rysselberghe in the netherlandsthese and more in our may preview,2,64,1,positive,"['#exhibitions', '#Liverpool', '#Chichester']",291,https://twitter.com/twitter/statuses/1520709102179127296
332,#Liverpool,Hylas1962,2022-05-01 10:17:20,cryingishi crying ishi last night at franks on smithdown road liverpool livemusic great night great to see live music,1,55,1,positive,"['#cryingIshi', '#liverpool', '#livemusic']",524,https://twitter.com/twitter/statuses/1520708944372682760
333,#Liverpool,MoreAwesomeNow,2022-05-01 10:16:28,cool find yesterday was out for a walk around the city and came across falknersquare one of the first ever open public spaces in liverpool acquired by the council in 1835 the space is still maintained today and is definitely a hidden gem more of this please,0,139,1,positive,"['#FalknerSquare', '#Liverpool']",1,https://twitter.com/twitter/statuses/1520708724947660802
334,#Liverpool,willow_w0lf,2022-05-01 10:14:56,first goalkeeper in europes top five leagues to reach 20 clean sheets this season what a king liverpool alissonbecker,0,55,1,positive,"['#Liverpool', '#alissonbecker']",401,https://twitter.com/twitter/statuses/1520708341147783168
335,#Liverpool,And_rew_Wilson,2022-05-01 10:09:35,no35 of my series mersey from otterspool watching and listening to waves of the rivermerseywaves river water liverpool blackandwhite bnw sony alpha bealpha a7iii movement motion fineart sigma,0,85,1,neutral,"['#Mersey', ""#Otterspool'"", '#RiverMersey', '#waves', '#river', '#water', '#Liverpool', '#blackandwhite', '#bnw', '#Sony', '#Alpha', '#BeAlpha', '#A', '#movement', '#motion', '#FineArt', '#sigma']",140,https://twitter.com/twitter/statuses/1520706995967467520
336,#Liverpool,LinghamsBooks,2022-05-01 10:08:47,carlfox wirral based liverpool or chester,0,16,1,negative,"['#liverpool', '#Chester']",6512,https://twitter.com/twitter/statuses/1520706793080598528
337,#Liverpool,ICDb_tv,2022-05-01 10:08:40,newcastle united vs liverpool was on durham hospitals radio with commentary from for more details see newcastleunited liverpool durhamhospitalsradio,0,55,2,positive,"['#NewcastleUnited', '#Liverpool', '#DurhamHospitalsRadio']",1336,https://twitter.com/twitter/statuses/1520706765842751488
338,#Liverpool,LinghamsBooks,2022-05-01 10:08:25,carlfox wirral based liverpool or chester,0,16,1,negative,"['#liverpool', '#Chester']",6512,https://twitter.com/twitter/statuses/1520706699891515392
339,#Liverpool,LinghamsBooks,2022-05-01 10:08:17,carlfox wirral based liverpool or chester,0,16,1,negative,"['#liverpool', '#Chester']",6512,https://twitter.com/twitter/statuses/1520706668891459584
340,#Liverpool,LinghamsBooks,2022-05-01 10:08:10,carlfox wirral based liverpool or chester,0,16,1,negative,"['#liverpool', '#Chester']",6512,https://twitter.com/twitter/statuses/1520706637333512192
341,#Liverpool,LinghamsBooks,2022-05-01 10:08:00,carlfox wirral based liverpool or chester,0,16,1,negative,"['#liverpool', '#Chester']",6512,https://twitter.com/twitter/statuses/1520706595549761536
342,#Liverpool,LinghamsBooks,2022-05-01 10:07:54,bakerfrs carlfox wirral based liverpool or chester,0,19,1,negative,"['#liverpool', '#Chester']",6512,https://twitter.com/twitter/statuses/1520706570455293953
343,#Liverpool,LinghamsBooks,2022-05-01 10:07:47,chris carlfox cow wirral based liverpool or chester based liverpool or chester,0,34,2,negative,"['#liverpool', '#Chester', '#liverpool', '#Chester']",6512,https://twitter.com/twitter/statuses/1520706541325803520
344,#Liverpool,LinghamsBooks,2022-05-01 10:07:39,carlfox wirral based liverpool or chester,0,16,1,negative,"['#liverpool', '#Chester']",6512,https://twitter.com/twitter/statuses/1520706507670761473
345,#Liverpool,LinghamsBooks,2022-05-01 10:07:28,mellish carlfox wirral based liverpool or chester,0,19,1,negative,"['#liverpool', '#Chester']",6512,https://twitter.com/twitter/statuses/1520706461864763394
346,#Liverpool,LinghamsBooks,2022-05-01 10:07:10,carlfox wirral based liverpool or chester,0,16,1,negative,"['#liverpool', '#Chester']",6512,https://twitter.com/twitter/statuses/1520706387365568512
347,#Liverpool,LinghamsBooks,2022-05-01 10:07:00,carlfox wirral based liverpool or chester,0,16,1,negative,"['#liverpool', '#Chester']",6512,https://twitter.com/twitter/statuses/1520706345560948737
348,#Liverpool,LinghamsBooks,2022-05-01 10:06:54,carlfox uk wirral based liverpool or chester,0,19,1,negative,"['#liverpool', '#Chester']",6512,https://twitter.com/twitter/statuses/1520706320868990976
349,#Liverpool,LinghamsBooks,2022-05-01 10:06:47,carlfox wirral based liverpool or chester,1,16,1,negative,"['#liverpool', '#Chester']",6512,https://twitter.com/twitter/statuses/1520706290590580736
350,#Liverpool,LinghamsBooks,2022-05-01 10:06:37,wirral based liverpool or chester,0,13,1,negative,"['#liverpool', '#Chester']",6512,https://twitter.com/twitter/statuses/1520706249431687169
351,#Liverpool,LinghamsBooks,2022-05-01 10:06:27,wirral based liverpool or chester,0,13,1,negative,"['#wirral', '#liverpool', '#Chester']",6512,https://twitter.com/twitter/statuses/1520706204531572738
352,#Liverpool,LinghamsBooks,2022-05-01 10:05:55,wirral based liverpool chester book talk and signing,0,22,1,negative,"['#wirral', '#liverpool', '#Chester']",6512,https://twitter.com/twitter/statuses/1520706073023418368
353,#Liverpool,fcbfn_live,2022-05-01 10:04:02,on this day in 2019 leo messi scored this out worldly freekick goal against liverpool,2,43,1,neutral,"['#Messi', '#Liverpool']",2536,https://twitter.com/twitter/statuses/1520705599817715715
354,#Liverpool,MattiasArvidss1,2022-05-01 10:00:34,if you did this kindly stay the fck off my timeline sick bstrds also tell me so i can block and report you scumbag lowlives ynwa is for lauren not you lfc ynwa jft97 liverpool liverpoolfc liverpool,0,110,2,negative,"['#YNWA', '#LFC', '#YNWA', '#JFT', '#Liverpool', '#LiverpoolFC', '#Liverpool']",13371,https://twitter.com/twitter/statuses/1520704725817167872
355,#Liverpool,Caringservices1,2022-05-01 10:00:28,new vacancy we are looking for a caring fun and active teachingassistant to work with a girl in year 3 at a primary school in wavertree you will need to provide both emotionalsupport as well academic liverpool apply now gtgtgt,0,118,1,positive,"['#TeachingAssistant', '#emotionalsupport', '#Liverpool']",362,https://twitter.com/twitter/statuses/1520704698940108801
356,#Liverpool,CroxtethFarm,2022-05-01 10:00:10,did you know our cows are only in their pens during farm opening here they are coming in from the field yesterday morning can you spot your favourite farm cows bankholiday animals liverpool cu,6,100,1,negative,"['#farm', '#cows', '#BankHoliday', '#animals', '#Liverpool']",521,https://twitter.com/twitter/statuses/1520704624839245825
357,#Liverpool,forcescarhire,2022-05-01 10:00:05,uk airport carhireliverpool birmingham belfast luton glasgow gatwick visituk carrental travel mhhsbd,3,34,0,neutral,"['#UK', '#CarHire', '#Liverpool', '#Birmingham', '#Belfast', '#Luton', '#Glasgow', '#Gatwick', '#visituk', '#carrental', '#travel', '#MHHSBD']",2612,https://twitter.com/twitter/statuses/1520704601913270273
358,#Liverpool,TomCain23,2022-05-01 09:57:42,1 week todaymy play 97 makes its debut performance next sunday 8th may 8pm closing the at grab your tickets before theyre goneliverpool theatre newwriting performingarts hillsborough liverpoolfc writers drama,1,90,0,neutral,"['#Liverpool', '#Theatre', '#NewWriting', '#performingarts', '#hillsborough', '#LiverpoolFC', '#writers', '#drama']",190,https://twitter.com/twitter/statuses/1520704004904431616
359,#Liverpool,soccaspace,2022-05-01 09:55:09,wholl qualify for the champions league final ucl championsleague realmadrid mancity villareal liverpool,0,37,1,neutral,"['#UCL', '#ChampionsLeague', '#realmadrid', '#mancity', '#villareal', '#liverpool']",345,https://twitter.com/twitter/statuses/1520703363947638784
360,#Liverpool,RousingTheKop,2022-05-01 09:52:29,report ac milan close in on 20m deal for longterm liverpool target reds have moved onto bigger things lfc ynwa liverpool,0,62,2,neutral,"['#lfc', '#ynwa', '#liverpool']",25949,https://twitter.com/twitter/statuses/1520702691130757120
361,#Liverpool,theheatpeople,2022-05-01 09:45:00,can you believe its may already we hope its a good one for you hellomay may2022 spring2022 widnes liverpool runcorn southport halton,1,66,1,positive,"['#hellomay', '#may', '#spring', '#widnes', '#liverpool', '#runcorn', '#southport', '#halton']",394,https://twitter.com/twitter/statuses/1520700807624237056
362,#Liverpool,RachaelUnedited,2022-05-01 09:44:12,happy 1st may sunday liverpool,0,14,1,neutral,"['#sunday', '#liverpool']",6225,https://twitter.com/twitter/statuses/1520700604460400640
363,#Liverpool,r0b_shaw,2022-05-01 09:43:54,best things at liverpool yesterday the best festival catering ive ever had thanks to surprise set at the bundosessions at busking takeover seeing dannydevito was in town for the festivities,5,88,1,positive,"['#Liverpool', '#BundoSessions', '#Dannydevito']",2513,https://twitter.com/twitter/statuses/1520700532595343360
364,#Liverpool,SONIA_VEGANA,2022-05-01 09:43:47,top relax relax relaxing relajacion liverpool newcastle inspiracion inspiration ottawa london denver boston roma italy washingtondc madrid newyorkcity kansascity napoli copenhagen barcelona abudhabi,0,67,1,positive,"['#relax', '#relaxing', '#relajacion', '#Liverpool', '#Newcastle', '#inspiracion', '#inspiration', '#Ottawa', '#London', '#Denver', '#Boston', '#Roma', '#Italy', '#WashingtonDC', '#Madrid', '#NewYorkCity', '#KansasCity', '#Napoli', '#Copenhagen', '#Barcelona', '#AbuDhabi']",28973,https://twitter.com/twitter/statuses/1520700500072615937
365,#Liverpool,SharkysBandTees,2022-05-01 09:39:30,yesterday busiest day ever in the baltic what a day yesterday 54 shirts sold accessories a new record for us since moving to the baltic 4 years ago back open today as normal til 5pm being sundayliverpool rock metal heavymetal bandmerch bandshirts bandtees,1,128,0,positive,"['#Liverpool', '#Rock', '#Metal', '#HeavyMetal', '#bandmerch', '#bandshirts', '#bandtees']",506,https://twitter.com/twitter/statuses/1520699423008993281
366,#Liverpool,liverfocus,2022-05-01 09:39:17,i hope 2 c u liverpool,0,16,1,neutral,['#Liverpool'],252,https://twitter.com/twitter/statuses/1520699368814305280
367,#Liverpool,LFCTransferRoom,2022-05-01 09:37:12,liverpools 202223 home kit and prematch training shirt have been leaked by nikes official website in south korea,52,52,0,neutral,"[""#Liverpool's""]",158705,https://twitter.com/twitter/statuses/1520698845113561092
368,#Liverpool,angiesliverpool,2022-05-01 09:30:08,a few of us will have stepped on these at some point the everyman bistro steps liverpool pic from damon fairclough,30,61,1,negative,['#Liverpool'],28233,https://twitter.com/twitter/statuses/1520697065038356482
369,#Liverpool,ShannonSiobhan,2022-05-01 09:26:57,what a night and what a woman dualipa futurenostalgiatour liverpool,0,28,1,neutral,"['#DuaLipa', '#FutureNostalgiaTour', '#Liverpool']",423,https://twitter.com/twitter/statuses/1520696266132541440
370,#Liverpool,freezinwolf,2022-05-01 09:14:24,chelsea awaymancity homenorwich homeliverpool awayevery one of those fixtures is a terrifying prospect when youre as shit as wolves arei reckon we could easily ship 15 goals in those remaining gameswwfc,0,91,0,negative,"['#Chelsea', '#ManCity', '#Norwich', '#Liverpool', '#wolves', '#wwfc']",128,https://twitter.com/twitter/statuses/1520693105984516096
371,#Liverpool,Liverpool1207,2022-05-01 09:14:14,unveiled on this day 2010 waiting carters monument at the pier head liverpool sculptor judy boyt,4,46,1,neutral,['#Liverpool'],18590,https://twitter.com/twitter/statuses/1520693065077469185
372,#Liverpool,madjacksigns,2022-05-01 09:13:17,check out our everton wooden or acrylic badges great for kids bedroom wall also our everton tshirts please follow our page for more items coming soon eveche everton efc evertonfc liverpool,0,91,1,positive,"['#EveChe', '#Everton', '#EFC', '#evertonfc', '#Liverpool']",21,https://twitter.com/twitter/statuses/1520692825372901376
373,#Liverpool,Cabramatta_,2022-05-01 09:13:05,update 16yr old teenage girl that was in the holden commodore that crashed amp caught on fire last week has now died liverpoolthe girl was a passenger in the back seat amp was critically injured in the accident on elizabeth dr liverpoolsee more,0,128,0,positive,['#Liverpool'],626,https://twitter.com/twitter/statuses/1520692774709829633
374,#Liverpool,livtransferdude,2022-05-01 09:11:52,imminent new jersey deal liverpool will grow from 40m to 80m a season with standard chartered to be replaced their deal ends in summer fsg liverpool ynwa kop liverpooltransfers jersey sponsors klopp premierleague,0,99,2,positive,"['#FSG', '#Liverpool', '#YNWA', '#KOP', '#liverpooltransfers', '#jersey', '#sponsors', '#Klopp', '#premierleague']",1319,https://twitter.com/twitter/statuses/1520692468676759553
375,#Liverpool,Footy_Tripz,2022-05-01 09:11:46,looking for tickets to villarreal vs liverpool on tuesday if anyone is selling tickets please drop me a message villiv,0,58,1,neutral,"['#Villarreal', '#Liverpool', '#VilLiv']",821,https://twitter.com/twitter/statuses/1520692444299411462
376,#Liverpool,nafkat_1,2022-05-01 09:11:22,i have a 4 min window for fa cup lfc end liverpool ballot,0,37,1,neutral,"['#Liverpool', '#ballot']",53,https://twitter.com/twitter/statuses/1520692344156217344
